relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
8605292@4_0-8605292@4_7,8605292@4,Brent Follett-Lincoln,,0.27,"{Follett,was,called,to,the,bar,by,Lincoln,'s,Inn,in,1833,.}",0,1,7,1,1,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[call],NGRAM_1_[bar],people_between_bucket=0,""BETW_L_[nsubjpass prep_to prep_by poss]""}","{-0.46944,-0.250716,-0.110192,-0.0331106,-0.000745533,-0.000717853}"
161350@23_4-161350@23_13,161350@23,Hugh John Casey-Elmer Oliphant,,0.304,"{At,West,Point,"","",Casey,played,football,as,a,halfback,"","",substituting,for,Elmer,Oliphant,.}",4,1,13,2,2,"{num_words_between_bucket=1,NGRAM_1_[play],NGRAM_1_[substitute],NGRAM_1_[football],""NGRAM_2_[play football]"",""BETW_L_[nsubj vmod prep_for]""}","{-0.46944,-0.23126,-0.0505877,0.0172204,-0.0123844,0.00938921}"
12249313@37_22-12249313@37_7,12249313@37,Brian Dutton-Chris Giles,,0.338,"{After,the,temporary,departure,of,Salisbury,captain,Chris,Giles,"","",the,Salisbury,manager,Darrell,Clarke,gave,the,honour,of,club,captain,to,Dutton,"","",who,led,Salisbury,to,the,Conference,South,after,a,play-off,final,victory,against,Hednesford,Town,on,penalties,.}",22,1,7,2,2,{num_words_between_bucket=2},{-0.689931}
794380@52_2-794380@52_0,794380@52,Coke R. Stevenson-Caro,,0.416,"{Caro,portrayed,Stevenson,as,an,honorable,statesman,and,reluctant,office-seeker,"","",in,contrast,to,the,venal,and,intensely,ambitious,Johnson,.}",2,1,0,1,1,{num_words_between_bucket=0},{-0.275275}
8834948@19_14-8834948@19_39,8834948@19,Trevor Cogger-Stan Presdee,,0.266,"{Although,fearful,he,would,not,have,a,spot,under,new,coach,Warren,Ryan,"","",Cogger,'s,long,first-grade,career,ended,on,a,high,note,when,he,was,selected,to,play,centre,in,the,semi-finals,in,1991,after,injuries,to,Stan,Presdee,and,Tony,Cosatto,.}",14,1,39,2,2,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[play],NGRAM_1_['s],NGRAM_1_[note],NGRAM_1_[high]}","{-0.730026,-0.250716,-0.23126,0.134449,-0.0811719,0.052935}"
11947123@4_0-11947123@4_20,11947123@4,Vincentas Sladkevičius-Kavaliauskaite,,0.552,"{Vincentas,Sladkevi,ius,was,born,in,asliai,"","",Kai,iadorys,"","",to,Mykolas,Sladkevi,ius,and,his,wife,Ur,ule,Kavaliauskaite,.}",0,2,20,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
26066412@73_0-26066412@73_7,26066412@73,Paul Krichell-Lou Gehrig,,0.474,"{Krichell,believed,Greenberg,would,be,the,next,Lou,Gehrig,.}",0,1,7,2,2,"{people_between_bucket=1,num_words_between_bucket=1}","{0.559509,-0.46944}"
467609@8_0-467609@8_5,467609@8,Vito Genovese-Michael Genovese,t,0.968,"{Vito,had,two,brothers,"","",Michael,and,Carmine,Genovese,"","",who,also,belonged,to,Vito,Genovese,'s,crime,family,.}",0,1,5,2,2,"{NGRAM_1_[brother],num_words_between_bucket=0,""BETW_L_[nsubj null null]"",""NGRAM_2_[two brother]"",NGRAM_1_[two],people_between_bucket=0}","{3.88494,-0.275275,0.0782907,-0.0585521,0.0525911,-0.000745533}"
17999602@14_19-17999602@14_4,17999602@14,Brian Zimmerman-Crabb,,0.346,"{As,of,2008,"","",Crabb,remains,an,unincorporated,community,and,has,been,neither,incorporated,nor,annexed,during,or,after,Zimmerman,'s,life,.}",19,1,4,1,1,{num_words_between_bucket=2},{-0.689931}
13212076@16_0-13212076@16_29,13212076@16,François Adriaan van der Kemp-Prince of Orange,,0.546,"{Van,der,Kemp,and,van,der,Capellen,argued,that,these,feudal,rights,were,arbitrarily,applied,and,even,unlawful,"","",thus,bringing,them,into,conflict,with,the,drosten,and,the,Prince,of,Orange,"","",who,derived,the,rights,of,his,noble,position,from,such,things,.}",0,3,29,3,3,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
5971517@1_0-5971517@1_20,5971517@1,Dow Tate-Max Haddick Teacher of the Year,,0.586,"{Dow,Tate,Chester,Dow,Tate,"","",1997,Dow,Jones,Newspaper,Fund,National,Journalism,Teacher,of,the,Year,and,Texas,',Max,Haddick,Teacher,of,the,Year,"","",has,advised,Shawnee,Mission,East,High,School,'s,student,publications,since,August,2002,.}",0,2,20,6,6,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
17125095@8_3-17125095@8_1,17125095@8,Harry Geris-Pillard,,0.418,"{Coach,Pillard,recruited,Geris,to,the,Wolves,wrestling,squad,and,as,a,result,Harry,won,the,N.C.A.A.,Junior,College,Wrestling,Championship,in,1968,.}",3,1,1,1,1,{num_words_between_bucket=0},{-0.275275}
20090753@56_23-20090753@56_8,20090753@56,Murali Vijay-Rahul Dravid,,0.342,"{In,the,same,match,"","",No.,3,batsman,Rahul,Dravid,was,injured,after,being,hit,under,the,jaw,by,a,bouncer,"","",so,Vijay,then,played,in,Dravid,'s,position,in,the,two-Test,home,series,against,South,Africa,.}",23,1,8,2,2,{num_words_between_bucket=2},{-0.689931}
9477396@12_0-9477396@12_3,9477396@12,Hasan Arfa-Reza Shah Pahlavi,,0.428,"{Arfa,first,met,Reza,Shah,Pahlavi,-LRB-,ruled,1926,-,1941,-RRB-,"","",who,was,then,Minister,of,War,"","",at,the,outset,of,the,campaign,against,the,Kurds,in,1921,.}",0,1,3,3,3,"{num_words_between_bucket=0,""BETW_L_[nsubj dobj]"",NGRAM_1_[meet],NGRAM_1_[first],""BETW_D_[nsubj meet dobj]"",""BETW_[nsubj meet dobj]""}","{-0.275275,-0.253662,0.118789,0.0541216,0.0245335,0.0245335}"
19949572@37_5-19949572@37_32,19949572@37,Elizabeth Searle-Don Horn,,0.602,"{The,show,was,based,on,Searle,and,Abigail,Al,Doory,Cross,'s,Tonya,&,Nancy,:,the,Opera,"","",libretto,and,concept,by,Elizabeth,Searle,;,adapted,for,the,Portland,production,by,Don,Horn,and,Searle,.}",5,1,32,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
36269943@1_0-36269943@1_22,36269943@1,Zdravko Dragićević-Ho ng Anh Gia Lai,,0.63,"{Zdravko,Dragi,evi,Zdravko,Dragi,evi,-LRB-,born,on,June,17,"","",1986,-RRB-,is,a,Montenegrin,footballer,that,currently,plays,for,Ho,ng,Anh,Gia,Lai,in,the,V.League,1,.}",0,2,22,5,5,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
41035679@45_0-41035679@45_9,41035679@45,Giovanni Battista Agnello-Burchard Kranich,,0.434,"{Agnello,and,another,German,metallurgist,working,in,England,"","",Burchard,Kranich,"","",also,assayed,the,ore,.}",0,1,9,2,2,"{num_words_between_bucket=1,NGRAM_1_[another],NGRAM_1_[german],NGRAM_1_[work],""BETW_L_[dep dep nsubj]"",people_between_bucket=0}","{-0.46944,0.157067,0.0421483,0.00217568,0.000901185,-0.000745533}"
12524645@2_5-12524645@2_17,12524645@2,"John Proby, 1st Baron Carysfort-Jane",,0.426,"{Carysfort,was,the,son,of,John,Proby,"","",of,Elton,Hall,"","",Huntingdonshire,"","",and,his,wife,Jane,"","",daughter,of,John,Leveson-Gower,"","",1st,Baron,Gower,"","",and,was,educated,at,Jesus,College,"","",Cambridge,.}",5,2,17,1,1,"{num_words_between_bucket=2,NGRAM_1_[wife],people_between_bucket=0,""BETW_[prep_of son conj_and educate nsubjpass]"",""BETW_D_[prep_of son conj_and educate nsubjpass]"",""BETW_L_[prep_of conj_and nsubjpass]""}","{-0.689931,0.386172,-0.000745533,0.00020178,0.00020178,0.00020178}"
21057388@9_23-21057388@9_9,21057388@9,Xiang Rong-Qin Rigang,,0.316,"{In,1856,"","",Xiang,Rong,'s,army,fought,against,Qin,Rigang,for,one,month,and,was,defeated,by,Qin,Rigang,'s,militia,"","",Xiang,Rong,was,wounded,and,died,after,several,days,in,Danyang,City,.}",23,2,9,2,2,{num_words_between_bucket=2},{-0.689931}
11062858@75_13-11062858@75_34,11062858@75,"Edward L. Beach, Sr.-Jr.",,0.572,"{His,autobiography,"","",``,From,Annapolis,to,Scapa,Flow,:,the,Autobiography,of,Edward,L.,Beach,"","",Sr.,'',was,published,in,2003,"","",having,been,edited,by,his,son,Edward,L.,Beach,"","",Jr.,"","",who,was,also,a,career,naval,officer,and,author,.}",13,3,34,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
13751059@17_18-13751059@17_14,13751059@17,Lori Lieberman-Gimbel,,0.43,"{After,a,period,of,silence,"","",and,with,her,career,no,longer,helmed,by,Gimbel,and,Fox,"","",Lieberman,returned,with,Letting,Go,-LRB-,Millennium,Records,"","",1978,"","",distributed,by,Casablanca,Records/RCA,Records,-RRB-,"","",recorded,in,New,York,with,producer,Paul,Leka,.}",18,1,14,1,1,{num_words_between_bucket=0},{-0.275275}
6227025@3_0-6227025@3_17,6227025@3,Herschel McCoy-Charlie Chan,,0.354,"{McCoy,'s,early,efforts,were,largely,focussed,on,B,movies,"","",such,as,several,entries,in,the,Charlie,Chan,and,Mr.,Moto,canons,.}",0,1,17,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[largely],NGRAM_1_[early],NGRAM_1_['s],NGRAM_1_[movie]}","{-0.689931,-0.250716,0.235979,0.198157,0.134449,-0.0697039}"
17766869@36_16-17766869@36_11,17766869@36,Terry Metherell-Grant McBride,,0.404,"{When,the,government,lost,The,Entrance,by-election,to,a,Labor,Candidate,Grant,McBride,"","",negotiations,with,Metherell,began,.}",16,1,11,2,2,{num_words_between_bucket=0},{-0.275275}
21224411@4_0-21224411@4_13,21224411@4,"Robert IV, Count of Nassau-Kunigunde",,0.31,"{Robert,IV,was,the,second,son,of,Count,Walram,I,of,Nassau,and,Kunigunde,of,Ziegenhain,-LRB-,a,town,now,part,of,Schwalmstadt,"","",Hesse,-RRB-,"","",daughter,of,Count,Poppo,II,of,Nidda,.}",0,2,13,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[second],NGRAM_1_[son],""NGRAM_2_[second son]"",NGRAM_1_[count]}","{-0.689931,-0.250716,0.13362,-0.0783194,0.0765748,-0.00561433}"
92855@164_5-92855@164_11,92855@164,Chen Duxiu-Luo Jialun,,0.438,"{From,1912,to,1913,"","",Chen,"","",with,the,assistance,of,Luo,Jialun,-LRB-,-RRB-,and,Fu,Sinian,-LRB-,-RRB-,"","",published,a,paper,named,``,Xinchao,She,'',-LRB-,-RRB-,.}",5,1,11,2,2,"{num_words_between_bucket=1,NGRAM_1_[assistance],""BETW_L_[conj_and pobj prep_of]"",people_between_bucket=0}","{-0.46944,-0.0388776,-0.00111802,-0.000745533}"
5023022@20_0-5023022@20_15,5023022@20,Frank Springer-Steranko,,0.608,"{Springer,penciled,and,inked,an,origin-story,retelling,-LRB-,scripted,by,Roy,Thomas,-RRB-,sandwiched,between,Steranko,'s,final,two,issues,.}",0,1,15,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
16142805@35_2-16142805@35_0,16142805@35,Paul Boucherot-Claude,,0.434,"{Claude,and,Boucherot,filed,a,number,of,patents,concerning,these,plants,and,set,about,trying,to,raise,funds,to,build,a,full,scale,offshore,plant,in,the,USA,"","",presenting,it,as,a,low,cost,alternative,to,coal,and,oil,.}",2,1,0,1,1,{num_words_between_bucket=0},{-0.275275}
234043@136_14-234043@136_7,234043@136,C. Rajagopalachari-K. Kamaraj,,0.41,"{The,rising,unpopularity,of,his,government,forced,K.,Kamaraj,to,withdraw,his,support,for,Rajagopalachari,and,on,26,March,1954,"","",he,resigned,as,President,of,the,Madras,Legislature,Congress,Party,thereby,precipitating,new,elections,.}",14,1,7,2,2,{num_words_between_bucket=1},{-0.46944}
25624@195_6-25624@195_0,25624@195,Roberto Baggio-Lippi,,0.398,"{Lippi,had,been,forced,to,field,Baggio,in,the,starting,lineup,due,to,several,injured,players,.}",6,1,0,1,1,{num_words_between_bucket=1},{-0.46944}
5445392@21_9-5445392@21_25,5445392@21,Demetrius of Montferrat-Theodore Komnenos Doukas,,0.396,"{The,Queen,Mother,Margaret,fled,to,Hungary,"","",but,Demetrius,apparently,remained,in,place,"","",while,the,Emperor,Peter,was,captured,and,eventually,executed,by,Theodore,Komnenos,Doukas,in,Epirus,.}",9,1,25,3,3,"{num_words_between_bucket=2,people_between_bucket=1,dep_path_length>5}","{-0.689931,0.559509,-0.250716}"
809130@22_18-809130@22_4,809130@22,Tony Oliva-Orlando Cepeda,,0,"{After,finishing,second,to,Orlando,Cepeda,in,batting,average,in,the,Puerto,Rico,leagues,in,winter,ball,"","",Oliva,was,sent,to,the,single-A,Charlotte,in,the,South,Atlantic,League,"","",where,he,played,127,games,and,hit,.350,with,17,home,runs,and,93,RBIs,.}",18,1,4,2,2,{num_words_between_bucket=2},{-0.689931}
3774806@321_20-3774806@321_3,3774806@321,Bertie Ahern-Eamon Dunphy,,0.29,"{However,"","",broadcaster,Eamon,Dunphy,has,testified,in,the,Mahon,Tribunal,that,he,was,told,by,developer,Owen,O'Callaghan,that,Ahern,was,``,taken,care,of,'',to,support,a,shopping,centre,development,in,the,1990s,.}",20,1,3,2,2,{num_words_between_bucket=2},{-0.689931}
6921772@4_0-6921772@4_17,6921772@4,Bob Andy-Howard Barrett,,0.658,"{Bob,Andy,was,one,of,the,founding,members,of,The,Paragons,"","",along,with,Tyrone,Evans,and,Howard,Barrett,.}",0,2,17,2,2,"{people_between_bucket=2,num_words_between_bucket=2}","{1.35826,-0.689931}"
28758068@179_0-28758068@179_12,28758068@179,Aaron Murray-Douglas,,0.282,"{Murray,opened,up,the,scoring,with,a,7,yard,TD,pass,to,Douglas,"","",but,it,was,Missouri,that,took,the,upper,hand,in,the,first,half,by,taking,a,28-10,lead,going,into,the,locker-room,.}",0,1,12,1,1,"{num_words_between_bucket=2,NGRAM_1_[open],NGRAM_1_[7],NGRAM_1_[score],NGRAM_1_[pass],NGRAM_1_[td]}","{-0.689931,-0.0824562,-0.0542492,-0.0457591,-0.0403774,-0.00456252}"
39094477@1_14-39094477@1_0,39094477@1,Tom Swoon-Tom Swoon Dorian Tomasiak,f,0.34,"{Tom,Swoon,Dorian,Tomasiak,-LRB-,born,6,June,1993,-RRB-,"","",known,professionally,as,Tom,Swoon,-LRB-,previously,Pixel,Cheese,-RRB-,"","",is,a,Polish,DJ,"","",remixer,"","",and,record,producer,.}",14,2,0,4,4,{num_words_between_bucket=2},{-0.689931}
1938355@7_0-1938355@7_19,1938355@7,Reggie Workman-Herbie Mann,,0.58,"{Workman,also,played,with,James,Moody,"","",Art,Blakey,'s,Jazz,Messengers,"","",Yusef,Lateef,"","",Pharoah,Sanders,"","",Herbie,Mann,and,Thelonious,Monk,.}",0,1,19,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
701884@7_22-701884@7_3,701884@7,William Bebb-Paddy,,0.342,"{In,1826,the,Paddy,'s,Run,school,was,organized,under,the,new,state,law,"","",a,new,building,was,erected,"","",and,William,Bebb,was,employed,as,the,first,teacher,.}",22,2,3,1,1,{num_words_between_bucket=2},{-0.689931}
1818978@174_5-1818978@174_18,1818978@174,Roberta Vinci-Zheng Jie,,0.31,"{At,the,Australian,Open,"","",Vinci,was,the,12th,seed,but,fell,in,the,first,round,to,Chinese,Zheng,Jie,.}",5,1,18,2,2,"{num_words_between_bucket=2,""NGRAM_2_[first round]"",NGRAM_1_[fall],NGRAM_1_[first],NGRAM_1_[round],NGRAM_1_[chinese]}","{-0.689931,-0.0746623,0.0629012,0.0541216,-0.0472138,-0.0333822}"
5826349@4_0-5826349@4_29,5826349@4,Adrian Drida-Jiul Petro,,0.59,"{Drida,started,his,career,playing,for,UTA,Arad,"","",from,where,he,was,also,loaned,to,Motorul,CFR,Arad,and,Romvest,Arad,and,in,2004,he,is,signed,by,Jiul,Petro,ani,.}",0,1,29,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
18598186@115_3-18598186@115_11,18598186@115,Stan Lee-Ringo Starr,,0.298,"{Also,in,2004,Lee,announced,a,superhero,program,that,would,feature,Ringo,Starr,"","",the,former,Beatle,"","",as,the,lead,character,.}",3,1,11,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[feature],NGRAM_1_[announce],NGRAM_1_[superhero],NGRAM_1_[program]}","{-0.46944,-0.250716,-0.0352714,-0.0153474,-0.0130631,-0.00933138}"
21426430@7_16-21426430@7_9,21426430@7,Ludmila of Poděbrady-George,,0.378,"{However,"","",the,change,of,the,political,plans,of,George,forced,him,in,1461,to,dissolve,Ludmila,'s,betrothal,with,the,Bavarian,prince,and,engaged,her,with,the,Hungarian,magnate,Wawrzy,cem,Uljakim,.}",16,1,9,1,1,{num_words_between_bucket=1},{-0.46944}
11952518@31_14-11952518@31_26,11952518@31,Bridget Parker-Declan Napier,,0.264,"{The,storyline,also,explored,self-image,issues,that,come,with,disabilities,"","",in,one,episode,Bridget,was,doing,physiotherapy,exercises,and,became,in,danger,of,drowning,until,Declan,Napier,-LRB-,James,Sorensen,-RRB-,saved,her,.}",14,1,26,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[drown],NGRAM_1_[become],NGRAM_1_[exercise],NGRAM_1_[danger]}","{-0.689931,-0.250716,-0.0547771,-0.0513584,0.00254316,-0.00176993}"
3326242@27_0-3326242@27_3,3326242@27,Constanze Mozart-Leopold,,0.438,"{Mozart,wrote,to,Leopold,on,31,July,1782,"","",``,All,the,good,and,well-intentioned,advice,you,have,sent,fails,to,address,the,case,of,a,man,who,has,already,gone,so,far,with,a,maiden,.}",0,1,3,1,1,"{num_words_between_bucket=0,""BETW_L_[nsubj prep_to]"",""BETW_[nsubj write prep_to]"",""BETW_D_[nsubj write prep_to]"",NGRAM_1_[write],people_between_bucket=0}","{-0.275275,0.107882,-0.048424,-0.048424,-0.0143919,-0.000745533}"
1722621@18_7-1722621@18_17,1722621@18,Zang Toi-Ling Tan,,0.348,"{In,most,of,his,fashion,shows,"","",Toi,has,employed,the,services,of,another,famous,Malaysian,"","",Ling,Tan,"","",whose,career,he,helped,to,kick-start,.}",7,1,17,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[another],""BETW_L_[nsubj dobj prep_of appos]"",NGRAM_1_[employ],NGRAM_1_[service]}","{-0.46944,-0.250716,0.157067,0.0726366,-0.0586729,0.0331522}"
4000511@135_6-4000511@135_13,4000511@135,Murong Chui-Northern Wei,,0.374,"{Murong,Bao,was,humiliated,and,urged,Murong,Chui,to,launch,another,campaign,against,Northern,Wei,"","",and,Murong,De,also,urged,Murong,Chui,to,do,so,.}",6,2,13,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[another],NGRAM_1_[launch],NGRAM_1_[campaign],people_between_bucket=0}","{-0.46944,-0.250716,0.157067,-0.037532,-0.0242251,-0.000745533}"
25006596@18_2-25006596@18_9,25006596@18,Vivienne Haigh-Wood Eliot-Mary Haigh,,0.298,"{The,``,Haigh,'',came,from,his,mother,"","",Mary,Haigh,"","",originally,from,Dublin,.}",2,1,9,2,2,"{num_words_between_bucket=1,NGRAM_1_[come],negative_dict_word,NGRAM_1_[mother],""BETW_L_[nsubj prep_from appos]"",""BETW_[nsubj come prep_from mother appos]""}","{-0.46944,-0.264065,0.12435,-0.111636,-0.0904909,-0.0015127}"
21965195@2_0-21965195@2_14,21965195@2,Bombay Lakshmi Rajagopalan-T. V. Panchapakesan,,0.476,"{Lakshmi,was,born,in,Matunga,"","",a,suburb,in,Mumbai,"","",to,Radha,and,T.,V.,Panchapakesan,.}",0,1,14,3,3,"{num_words_between_bucket=2,people_between_bucket=1}","{-0.689931,0.559509}"
10436866@4_16-10436866@4_13,10436866@4,Daniela Krukower-Einat Yaron,,0.422,"{In,the,mid,90,',Israel,judo,had,two,promising,female,judoka,"","",Einat,Yaron,and,Daniela,"","",both,competing,in,the,-63,category,.}",16,1,13,2,2,{num_words_between_bucket=0},{-0.275275}
33604396@6_0-33604396@6_16,33604396@6,Svetlana Grigoryan-Satenik,,0.428,"{Grigoryan,was,well,known,for,comedic,roles,-LRB-,Roza,in,``,Taxi,"","",Taxi,'',;,Satenik,in,``,In,zokanche,'',-RRB-,at,the,Paronyan,State,Theater,of,Musical,Comedy,.}",0,1,16,1,1,"{num_words_between_bucket=2,people_between_bucket=1,dep_path_length>5}","{-0.689931,0.559509,-0.250716}"
2075197@60_13-2075197@60_7,2075197@60,Nuno Bettencourt-Perry Farrell,,0.474,"{An,earlier,lineup,of,the,band,with,Perry,Farrell,"","",Etty,Farrell,"","",Nuno,"","",Kevin,Figueiredo,"","",and,Steve,Ferlazo,-LRB-,Dramagods,-RRB-,on,keyboards,performed,at,the,2005,Lollapalooza,festival,.}",13,1,7,2,2,{num_words_between_bucket=0},{-0.275275}
22178643@15_0-22178643@15_21,22178643@15,Henry Pike Bowie-David Starr Jordan,,0.418,"{Bowie,was,a,co-founder,in,1905,of,the,Japan,Society,of,Northern,California,"","",along,with,Stanford,University,'s,president,"","",David,Starr,Jordan,.}",0,1,21,3,3,"{num_words_between_bucket=3,NGRAM_1_[along],NGRAM_1_['s],NGRAM_1_[president],NGRAM_1_[co-founder],NGRAM_1_[1905]}","{-0.730026,0.164328,0.134449,-0.0238278,0.0167434,0.00194227}"
45282098@11_1-45282098@11_32,45282098@11,Friedrich Wilhelm Quirin von Forcade de Biaix-Baroness,,0.434,"{``,Friedrich,Wilhelm,Quirin,von,Forcade,de,Biaix,'',was,the,eldest,son,of,Lieutenant,General,``,Jean,de,Forcade,de,Biaix,'',-LRB-,1663,1729,-RRB-,and,his,wife,"","",the,Baroness,``,Juliane,von,Honstedt,'',"","",daughter,of,the,Prussian,Major,General,Baron,Quirin,von,Honstedt,.}",1,5,32,5,5,"{num_words_between_bucket=3,NGRAM_1_[wife],NGRAM_1_[eldest],NGRAM_1_[son],NGRAM_1_[de],""NGRAM_2_[eldest son]""}","{-0.730026,0.386172,0.106818,-0.0783194,-0.0407935,0.018415}"
722036@20_15-722036@20_5,722036@20,Anri Jergenia-Svetlana Ardzinba,,0.382,"{The,President,'s,wife,"","",Svetlana,Ardzinba,"","",was,Jergenia,'s,first,cousin,"","",and,Jergenia,was,thought,to,have,been,building,up,support,in,Moscow,.}",15,1,5,2,2,{num_words_between_bucket=1},{-0.46944}
637329@38_0-637329@38_3,637329@38,Mary Decker-Budd,,0.456,"{Decker,stood,on,Budd,"","",then,shortly,after,"","",collided,with,the,barefoot,runner,and,fell,spectacularly,to,the,curb,.}",0,1,3,1,1,"{num_words_between_bucket=0,""BETW_L_[nsubj prep_on]"",NGRAM_1_[stand],""BETW_D_[nsubj stand prep_on]"",""BETW_[nsubj stand prep_on]"",people_between_bucket=0}","{-0.275275,0.0582753,-0.0202051,0.00143412,0.00143412,-0.000745533}"
3217673@47_14-3217673@47_30,3217673@47,Shigeko Kubota-Duchamp,,0.61,"{This,series,of,works,spans,from,the,1960s,to,1981,and,includes,documentaries,that,Kubota,filmed,when,she,met,Marcel,Duchamp,personally,in,the,1960s,"","",and,sculptural,homages,to,Duchamp,created,after,his,death,.}",14,1,30,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
265030@160_0-265030@160_17,265030@160,Kenny Rogers-C. K. Spurlock,,0.234,"{Rogers,put,his,name,to,the,Gambler,Chassis,Co.,"","",a,Sprint,car,racing,manufacturer,started,by,C.,K.,Spurlock,in,Hendersonville,"","",Tennessee,.}",0,1,17,3,3,"{num_words_between_bucket=2,NGRAM_1_[name],dep_path_length>5,NGRAM_1_[start],NGRAM_1_[put],NGRAM_1_[racing]}","{-0.689931,-0.296782,-0.250716,0.0728323,-0.0273225,-0.0109649}"
