relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
45289366@12_3-45289366@12_19,45289366@12,Dave Caplan-Charlie Sheen,,0.146,"{Most,recently,"","",Caplan,was,writer/Executive,Producer/co-showrunner,for,the,unprecedented,90-episode,pickup,of,FX,comedy,Anger,Management,"","",starring,Charlie,Sheen,.}",3,1,19,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[be],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,-0.723081,0.616367,-0.390824,-0.387882}"
6270405@40_27-6270405@40_46,6270405@40,Jack Lescoulie-Jack Benny,,0,"{Lescoulie,also,did,voice,work,in,two,Warner,Brothers,animated,cartoons,:,Daffy,Duck,and,the,Dinosaur,a,1939,short,directed,by,Chuck,Jones,"","",in,which,Lescoulie,played,Caspar,Caveman,;,and,Malibu,Beach,Party,a,Friz,Freleng,1940,short,where,Lescoulie,impersonated,radio,comedian,Jack,Benny,.}",27,1,46,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[and],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[;]}","{-0.894855,0.786038,0.558553,-0.445243,-0.387882,-0.239255}"
10755083@6_1-10755083@6_10,10755083@6,"Cecil Norton, 1st Baron Rathcreedan-James Kennedy",,0.144,"{Lord,Rathcreedan,married,"","",firstly,"","",Cecilia,"","",daughter,of,James,Kennedy,and,widow,of,William,Thomas,Cavendish,"","",in,1880,.}",1,1,10,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[marry],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""NGRAM_2_[, daughter]"",""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,-0.456326,-0.390824,-0.387882,0.315063,-0.301129}"
28315178@4_3-28315178@4_8,28315178@4,Hyun Jin-geon-Lee Sangwha,,0.922,"{In,China,"","",Hyun,and,fellow,Korean,writers,Lee,Sangwha,and,Baek,Giman,published,a,literary,magazine,named,Geohwa,.}",3,1,8,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],BETW_D_[conj_and],BETW_L_[conj_and],BETW_[conj_and],STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.558553,0.523013,0.523013,0.522556,-0.387882}"
1342808@67_2-1342808@67_0,1342808@67,Carroll Quigley-Skousen,,0.032,"{Skousen,quotes,Quigley,'s,description,of,the,activities,of,several,groups,:,the,Milner,Group,"","",a,cartel,of,international,bankers,"","",the,Communist,Party,"","",the,Institute,of,Pacific,Relations,"","",and,the,Council,on,Foreign,Relations,.}",2,1,0,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-1.69593,-0.96833,-0.866231,0.40748,-0.377028,0.195746}"
6214812@5_0-6214812@5_22,6214812@5,Douglas Urbanski-Jeff Bridges,,0.264,"{Urbanski,'s,film,producing,credits,include,``,The,Contender,'',"","",which,received,two,Academy,Award,Nominations,and,starred,Gary,Oldman,"","",Jeff,Bridges,"","",Joan,Allen,"","",Christian,Slater,"","",and,Sam,Elliott,.}",0,1,22,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[1_2],NGRAM_1_[``],NGRAM_1_[and],NGRAM_1_[film]}","{-0.894855,0.841349,0.786038,-0.569403,0.558553,-0.426873}"
2293892@23_3-2293892@23_16,2293892@23,Benedetto Varchi-Cosimo de Medici,,0.246,"{In,1545,"","",Varchi,was,arrested,and,tried,for,pederasty,"","",and,was,eventually,pardoned,by,Cosimo,de,Medici,upon,the,intercession,of,his,many,friends,.}",3,1,16,3,3,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],NGRAM_1_[be],NGRAM_1_[and],LENGTHS_[1_3],""NGRAM_2_[and be]""}","{-0.894855,-0.723081,0.616367,0.558553,0.547592,0.438153}"
4626424@11_11-4626424@11_0,4626424@11,Alina Smith-Enspyre,,0.014,"{Enspyre,did,a,mix,of,her,originals,along,with,covers,;,Alina,did,co-choreography,along,with,song,selection,"","",arrangements,and,musical,direction,.}",11,1,0,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,-0.677554,0.40748,-0.377028}"
7159144@21_8-7159144@21_4,7159144@21,Michael Sata-Kaunda,,0.246,"{After,Frederick,Chiluba,defeated,Kaunda,in,1991,"","",Sata,became,one,of,Zambia,'s,most,instantly,recognisable,faces,.}",8,1,4,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_3_[O]_[O NUMBER O]"",""INV_W_NER_L_1_R_2_[O]_[O NUMBER]""}","{-0.96833,-0.866231,0.382263,-0.377028,0.29286,0.250332}"
2057958@23_0-2057958@23_12,2057958@23,Ike Diogu-Michael Ruffin,,0.192,"{Diogu,was,traded,to,the,Sacramento,Kings,for,the,Chicago,Bulls,',Michael,Ruffin,on,February,18,"","",2009,.}",0,1,12,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[be],NGRAM_1_['],""W_NER_L_1_R_3_[O]_[O DATE DATE]""}","{-0.894855,0.786038,-0.723081,0.616367,0.585616,-0.543266}"
414875@37_9-414875@37_7,414875@37,Marcel Mariën-Magritte,,0,"{In,1962,"","",the,joke,was,on,Magritte,when,Mari,n,and,Leo,Dohmen,produced,a,tract,"","",La,Grande,Baisse,"","",to,coincide,with,a,major,retrospective,of,Magritte,s,work,in,Knokke,.}",9,1,7,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_2_R_3_[O O]_[O O PERSON]"",""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-0.96833,-0.866231,0.40748,-0.377028,-0.219747,0.195746}"
2986476@15_29-2986476@15_4,2986476@15,Darva Conger-Conger,f,0,"{In,February,2001,"","",Conger,and,Rockwell,appeared,on,``,The,Larry,King,Show,'',and,sparred,over,comments,each,of,them,had,made,about,the,other,"","",but,Conger,also,said,that,she,should,not,have,appeared,on,the,program,at,all,and,was,harsh,in,her,statements,about,Rockwell,.}",29,1,4,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[of],INV_NGRAM_1_[``]}","{-1.69593,-0.96833,-0.866231,-0.73452,-0.677554,-0.668003}"
47620@171_7-47620@171_19,47620@171,Henry Clay-Jackson,,0.044,"{In,1832,the,National,Republicans,unanimously,nominated,Clay,for,the,presidency,"","",while,the,Democrats,nominated,the,sitting,President,Jackson,.}",7,1,19,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],LENGTHS_[0_1],""W_NER_L_3_R_1_[MISC O O]_[O]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,-0.723081,0.52958,-0.479816,-0.390824,-0.387882}"
4885060@9_0-4885060@9_23,4885060@9,Louis Shelton-John Ford Coley,,0.184,"{Shelton,became,a,producer,in,the,1970s,"","",working,with,recording,artists,including,Seals,and,Crofts,"","",Art,Garfunkel,"","",England,Dan,&,John,Ford,Coley,"","",as,well,as,Australian,acts,Noiseworks,and,Southern,Sons,.}",0,1,23,3,3,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",NGRAM_1_[in],NGRAM_1_[and],LENGTHS_[1_3],NGRAM_1_[a]}","{-0.894855,0.841349,-0.611804,0.558553,0.547592,-0.445243}"
605506@58_7-605506@58_15,605506@58,Gary Owens-Kaufman,,0.006,"{In,that,same,year,"","",Watermark,chose,Owens,to,replace,Murray,``,The,K,'',Kaufman,as,permanent,host,of,``,Soundtrack,Of,The,Sixties,"","",'',an,oldies,retrospective,show,.}",7,1,15,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[``],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",NGRAM_1_['']}","{-1.69942,-0.894855,-0.569403,-0.387882,-0.344708,-0.335613}"
4492101@3_0-4492101@3_18,4492101@3,"Margaret Ferrers, Countess of Derby-Avicia de Lancaster",,0.644,"{Margaret,was,the,daughter,of,William,Peverel,the,Younger,of,Peveril,Castle,in,Derbyshire,and,his,wife,"","",Avicia,de,Lancaster,.}",0,1,18,3,3,"{W_NER_L_1_R_1_[O]_[O],""NGRAM_2_[and he]"",NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and],LENGTHS_[1_3]}","{-0.894855,0.697986,0.616367,-0.611804,0.558553,0.547592}"
17047873@14_10-17047873@14_2,17047873@14,Leah Laviano-Stephen,,0.166,"{She,and,Stephen,live,in,Chesapeake,"","",VA,"","",where,Leah,plans,on,being,a,high,school,English,teacher,.}",10,1,2,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-0.96833,-0.866231,0.40748,0.382263,-0.377028,0.195746}"
38772@112_0-38772@112_7,38772@112,Sergio Leone-Margaret Mitchell,,0.07,"{Leone,was,also,an,avid,fan,of,Margaret,Mitchell,'s,novel,``,Gone,with,the,Wind,'',and,the,1939,film,adaptation,.}",0,1,7,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],LENGTHS_[1_3],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],""NER_SEQ_[O O O O O O]""}","{-0.894855,0.616367,0.547592,-0.445243,-0.387882,-0.359189}"
37898613@23_44-37898613@23_29,37898613@23,Dai Siyuan-Li Cunxu,,0.116,"{In,919,"","",after,then-supreme,commander,of,Later,Liang,forces,on,the,northern,border,with,Jin,"","",Wang,Zan,-LRB-,-RRB-,"","",was,suffering,defeats,at,the,hand,of,Li,Cunxu,and,Li,Cunxu,'s,generals,"","",Zhu,recalled,Wang,and,replaced,him,with,Dai,.}",44,1,29,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_['s],""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],INV_NGRAM_1_[replace]}","{-0.96833,-0.866231,-0.639043,0.382263,-0.377028,0.201303}"
31585172@14_10-31585172@14_0,31585172@14,Nawab Muhammad Ali Beg-Nawab Afsur-i-Jung,,0.064,"{Nawab,Afsur-i-Jung,"","",Afsar-ud-Daula,Bahadur,"","",Honorary,Lieutenant,-,Colonel,Muhammad,Ali,Beg,"","",C.I.E.,"","",20th,Deccan,Horse,"","",and,Commandant,"","",Hyderabad,Imperial,Service,Lancers,.}",10,3,0,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_3_R_1_[ORGANIZATION ORGANIZATION O]_[O]"",""INV_W_LEMMA_L_1_R_1_[.]_[,]""}","{-0.96833,-0.866231,0.382263,-0.377028,-0.234598,-0.220028}"
23851429@11_3-23851429@11_5,23851429@11,Léon Gimpel-Auguste Lumi,,0.416,"{In,1904,"","",Gimpel,met,Auguste,and,Louis,Lumi,re,"","",who,had,just,displayed,their,invention,the,autochrome,to,the,Acad,mie,des,Sciences,.}",3,1,5,2,2,"{NER_SEQ_[O],LENGTHS_[1_2],STARTS_WITH_CAPITAL_[True_True],POS_SEQ_[VBD],W_NER_L_1_R_1_[O]_[PERSON],NGRAM_1_[meet]}","{-0.872583,0.786038,-0.387882,0.202578,0.09914,0.0894525}"
32781989@14_0-32781989@14_3,32781989@14,James McCormack-Jr.,,0.02,"{James,McCormack,"","",Jr.,"","",was,born,in,Chatham,"","",Louisiana,"","",on,8,November,1910,.}",0,2,3,1,1,"{W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_LEMMA_L_2_R_1_[_NUMBER .]_[,]""}","{-0.894855,-0.872583,0.841349,-0.390824,-0.387882,-0.353866}"
100506@156_41-100506@156_35,100506@156,Max Weinberg-O'Brien,,0.022,"{Recaps,in,1998,of,the,first,five,years,of,``,Late,Night,'',concluded,that,the,band,had,been,an,important,element,in,the,show,surviving,"","",with,Weinberg,'s,personality,providing,a,foil,to,O'Brien,'s,and,with,``,the,Max,Weinberg,7,television,viewers,wishing,they,were,in,the,studio,to,hear,more,.,''}",41,2,35,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[``],INV_NGRAM_1_['s],""INV_NER_SEQ_[O O O O O]"",INV_LENGTHS_[2_1]}","{-0.96833,-0.866231,-0.668003,-0.639043,0.451901,-0.414514}"
252060@32_7-252060@32_0,252060@32,Zola Budd-Decker,,0.03,"{Decker,came,into,contact,with,one,of,Budd,'s,legs,"","",knocking,Budd,slightly,off,balance,.}",7,1,0,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O],INV_NGRAM_1_[one]}","{-0.96833,-0.866231,-0.677554,0.40748,-0.377028,-0.218831}"
28043769@3_4-28043769@3_35,28043769@3,Charles Lisanby-Gene Roddenberry,,0.096,"{In,January,2010,"","",Charles,was,inducted,into,the,Academy,of,Television,Arts,and,Sciences,Hall,of,Fame,at,the,nineteenth,annual,ceremony,alongside,Don,Pardo,"","",the,Smothers,Brothers,"","",Bob,Stewart,"","",and,Gene,Roddenberry,.}",4,1,35,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],NGRAM_1_[be],NGRAM_1_[and],LENGTHS_[1_3],""NGRAM_1_[,]""}","{-0.894855,-0.872397,0.616367,0.558553,0.547592,-0.390824}"
26797985@11_0-26797985@11_20,26797985@11,Richard Pleasance-Barbara Hogarth,,0.374,"{Richard,Pleasance,was,the,founding,guitarist,for,Melbourne-based,band,Government,Drums,in,1980,with,Steve,Bell,"","",Michael,Davis,"","",Barbara,Hogarth,and,Willie,Zygier,.}",0,2,20,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],NGRAM_1_[be],NGRAM_1_[in],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,-0.723081,0.616367,-0.611804,-0.390824,-0.387882}"
7796885@5_0-7796885@5_8,7796885@5,Selan-Louie Vega,,0.192,"{Selan,has,collaborated,extensively,with,``,Little,'',Louie,Vega,and,Kenny,``,Dope,'',Gonzales,of,the,house,music,production,team,Masters,at,Work,.}",0,1,8,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[``],NGRAM_1_[have],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_['']}","{-0.894855,0.786038,-0.569403,0.463153,-0.387882,-0.335613}"
872277@41_25-872277@41_47,872277@41,Nicky Hopkins-Ray Davies,,0.112,"{The,relationship,between,Hopkins,and,the,Kinks,deteriorated,after,the,release,of,the,``,The,Kinks,Are,the,Village,Green,Preservation,Society,'',album,;,Hopkins,maintained,that,``,about,seventy,percent,'',of,the,keyboard,work,on,the,album,was,his,"","",and,was,incensed,when,Ray,Davies,apparently,credited,himself,for,the,majority,of,the,keyboard,playing,.}",25,1,47,2,2,"{NGRAM_1_[that],W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[be],NGRAM_1_[``],NGRAM_1_[and]}","{-1.15783,-0.894855,0.786038,0.616367,-0.569403,0.558553}"
2294959@10_0-2294959@10_31,2294959@10,James Westerfield-Kurt Russell,,0.03,"{Westerfield,had,many,roles,on,television,"","",including,seven,episodes,as,John,Murrel,from,1963,to,1964,on,ABC,'s,``,The,Travels,of,Jaimie,McPheeters,'',"","",starring,child,actor,Kurt,Russell,in,the,title,role,.}",0,1,31,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],NGRAM_1_[``],NGRAM_1_[have],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,-0.680385,-0.569403,0.463153,-0.390824,-0.387882}"
16094125@18_3-16094125@18_7,16094125@18,Nobuhiro Suwa-Hippolyte Girardot,,0.258,"{In,2009,"","",Suwa,directed,jointly,with,Hippolyte,Girardot,``,Yuki,&,Nina,'',"","",another,French-Japanese,bilingual,movie,which,was,shot,in,both,France,and,Japan,.}",3,1,7,2,2,"{W_NER_L_1_R_1_[O]_[O],STARTS_WITH_CAPITAL_[True_True],LENGTHS_[0_3],NGRAM_1_[with],""W_NER_L_1_R_3_[O]_[O PERSON O]"",""W_NER_L_2_R_1_[DATE O]_[O]""}","{-0.894855,-0.387882,0.386867,0.294815,-0.262506,-0.251739}"
774599@9_0-774599@9_44,774599@9,Tom Courtney-Vince Lombardi,,0,"{Courtney,received,a,bachelor,'s,degree,from,Fordham,University,in,1955,"","",and,since,1994,"","",the,-LRB-,autographed,-RRB-,varsity,jacket,from,his,college,track,days,hangs,in,a,display,case,along,with,similar,memorabilia,from,other,great,Fordham,athletes,"","",such,as,Vince,Lombardi,.}",0,1,44,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[as],NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[a]}","{-0.894855,0.786038,-0.680385,-0.611804,0.558553,-0.445243}"
8658043@14_19-8658043@14_4,8658043@14,Angie Best-Mary McGuckian,,0.01,"{In,2000,"","",writer/director,Mary,McGuckian,produced,the,poorly,reviewed,the,Best,biopic,"","",``,Best,'',"","",with,Angie,Best,played,by,Patsy,Kensit,.}",19,2,4,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[``],""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-0.96833,-0.866231,-0.73452,-0.668003,0.382263,-0.377028}"
10571871@5_7-10571871@5_20,10571871@5,Yavor Vandev-Loko,,0.13,"{After,a,series,of,good,displays,"","",Vandev,caught,the,eye,of,Lokomotiv,Plovdiv,scouts,and,he,signed,for,``,Loko,'',in,early,2003,.}",7,1,20,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],""NGRAM_2_[and he]"",LENGTHS_[1_0],NGRAM_1_[``],NGRAM_1_[and]}","{-0.894855,-0.723081,0.697986,-0.61415,-0.569403,0.558553}"
42183423@3_5-42183423@3_11,42183423@3,Ângelo Meneses-Oliveirense,,0.012,"{On,16,February,2014,"","",Meneses,made,his,professional,debut,with,Oliveirense,in,a,2013,14,Segunda,Liga,match,against,Sporting,Covilh,.}",5,1,11,1,1,"{""NER_SEQ_[O O O O O]"",W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],""W_LEMMA_L_1_R_1_[,]_[in]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he]}","{0.984072,-0.894855,0.786038,0.481348,-0.387882,0.387806}"
19457684@5_17-19457684@5_4,19457684@5,David Pressman-Brad Pitt,,0.054,"{With,George,Clooney,"","",Brad,Pitt,"","",Matt,Damon,"","",Don,Cheadle,"","",and,Jerry,Weintraub,"","",Pressman,co-founded,Not,On,Our,Watch,Project,"","",a,leading,advocacy,and,grantmaking,organization,focused,on,raising,awareness,about,mass-atrocities,.}",17,1,4,2,2,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-1.69593,-0.96833,-0.866231,0.382263,-0.377028,0.195746}"
36541956@7_10-36541956@7_7,36541956@7,Stefan Weisman-Anthony Tommasini,,0.366,"{In,a,New,York,Times,review,"","",Anthony,Tommasini,described,Weisman,s,music,as,``,personal,"","",moody,and,skillfully,wrought,.,''}",10,1,7,2,2,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_W_NER_L_1_R_1_[O]_[O],INV_POS_SEQ_[VBD],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{1.06935,-0.96833,-0.866231,-0.377028,0.219697,0.195746}"
27493150@5_19-27493150@5_15,27493150@5,"Hugo Rhys, 10th Baron Dynevor-Walter Rice",,0.062,"{The,heir,presumptive,to,the,Barony,is,Robert,David,Arthur,Rhys,"","",a,great-grandson,of,Walter,Rice,"","",7th,Baron,Dynevor,and,second,cousin,to,the,present,Baron,.}",19,2,15,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],INV_LENGTHS_[2_2],INV_W_LEMMA_L_1_R_1_[of]_[and]}","{-0.96833,-0.866231,0.382263,-0.377028,-0.338188,-0.207051}"
5842784@18_3-5842784@18_7,5842784@18,Zoxea-Melopheelo,,0.996,"{In,2003,"","",Zoxea,and,his,brother,Melopheelo,form,their,own,label,:,KDBZik,"","",to,preserve,their,independent,spirit,.}",3,1,7,1,1,"{NGRAM_1_[brother],W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],""NGRAM_2_[and he]"",NGRAM_1_[and],BETW_D_[conj_and]}","{3.57238,-0.894855,0.786038,0.697986,0.558553,0.523013}"
18422541@51_9-18422541@51_0,18422541@51,Adonis Stevenson-Fonfara,,0.034,"{Fonfara,however,"","",recovered,very,well,"","",even,dropping,Stevenson,in,the,ninth,round,.}",9,1,0,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-1.69593,-0.96833,-0.866231,0.382263,-0.377028,0.195746}"
37183616@19_0-37183616@19_10,37183616@19,Ashante Johnson-Whitfield,,0.07,"{Johnson,subsequently,returned,to,the,Czech,Republic,where,he,and,Whitfield,helped,Nymburk,close,out,the,regular,season,on,April,1,with,a,30-2,record,.}",0,1,10,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he],""W_NER_L_1_R_3_[O]_[O PERSON O]""}","{-1.69942,-0.894855,0.558553,-0.387882,0.387806,-0.262506}"
8413997@60_0-8413997@60_5,8413997@60,Joel Palmer-Ephraim,,0.63,"{Palmer,'s,brother,"","",named,Ephraim,like,their,father,"","",also,immigrated,to,Oregon,and,served,as,a,captain,in,the,first,regiment,of,the,Oregon,Infantry,.}",0,1,5,1,1,"{NGRAM_1_[brother],LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],""NGRAM_2_[brother ,]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{3.57238,-1.69942,-0.894855,0.571869,-0.390824,-0.387882}"
2627120@72_35-2627120@72_6,2627120@72,Clyde Kennard-Bradford,,0.038,"{Using,the,historical,research,done,by,Bradford,and,the,students,"","",and,the,exhaustive,legal,research,prepared,by,Drizin,and,Bobby,Owens,"","",a,Northwestern,University,law,student,from,Mississippi,"","",the,effort,to,clear,Kennard,'s,name,succeeded,.}",35,1,6,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_NGRAM_1_[to],""INV_NGRAM_1_[,]""}","{-1.69593,-0.96833,-0.866231,0.40748,-0.392293,0.382263}"
4392689@1_0-4392689@1_9,4392689@1,Alexios Branas-Vranas,,0.03,"{Alexios,Branas,Alexios,-LRB-,or,Alexius,-RRB-,Branas,or,Vranas,-LRB-,-RRB-,-LRB-,died,1187,-RRB-,was,a,Byzantine,nobleman,and,military,leader,of,the,late,12th,century,.}",0,1,9,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[or],""W_NER_L_1_R_2_[O]_[O O]"",""W_NER_L_2_R_1_[DATE O]_[O]""}","{-1.69942,-0.894855,-0.387882,-0.363071,-0.301129,-0.251739}"
147156@309_11-147156@309_1,147156@309,Michael Tippett-Gloag,,0,"{While,Gloag,thought,the,change,was,not,an,absolute,departure,from,Tippett,'s,earlier,style,"","",Milner,viewed,``,King,Priam,'',as,a,complete,break,with,Tippett,'s,previous,work,"","",pointing,out,the,lack,of,counterpoint,"","",the,considerably,increased,dissonances,"","",and,the,move,towards,atonality,:,``,very,little,of,the,music,is,in,a,definite,key,'',.}",11,1,1,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[be],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,-0.426536,0.40748,-0.377028}"
34752247@89_4-34752247@89_35,34752247@89,Yuzuki Aikawa-Miho Wakizawa,,0,"{On,March,27,"","",Aikawa,made,her,final,wrestling,appearance,outside,of,Stardom,"","",when,she,and,Sanshiro,Takagi,defeated,Danshoku,Dino,and,Yoshiko,"","",Jaiko,Ishikawa,and,Kota,Ibushi,"","",and,Michael,Nakazawa,and,Miho,Wakizawa,in,a,53-minute,four-way,DDT,street,wrestling,match,at,the,Hanayashiki,amusement,park,.}",4,1,35,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[and],NGRAM_1_[she],""W_LEMMA_L_1_R_1_[,]_[in]"",""NGRAM_1_[,]""}","{-0.894855,0.786038,0.558553,0.508485,0.481348,-0.390824}"
42463489@110_2-42463489@110_51,42463489@110,Du Chongwei-Liao,,0.006,"{However,"","",Du,'s,offer,was,merely,a,test,to,see,what,Liu,'s,intentions,were,toward,him,"","",and,upon,Liu,'s,orders,"","",he,resisted,and,requested,aid,from,the,Liao,general,Yel,Mada,-LRB-,-RRB-,"","",whom,Emperor,Shizong,left,in,charge,of,Heng,"","",then,still,under,Liao,control,.}",2,1,51,1,1,"{LENGTHS_[0_0],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[then],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and]}","{-1.12731,-0.894855,0.63938,0.616367,-0.611804,0.558553}"
